x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365
24.339999999999996,23.188000000000002,23.188000000000002,23.176000000000002,21.892,21.976,20.74,21.951999999999998,21.939999999999998,21.988,21.988,24.316,26.74,30.291999999999998,25.564,29.163999999999998,29.139999999999997,31.528000000000002,34.0,27.952,21.951999999999998,25.516,32.8,35.32,25.516,26.715999999999998,25.588,26.692,23.128,24.328,24.375999999999998,25.491999999999997,26.728,26.8,25.564,27.939999999999998,29.139999999999997,30.388,32.715999999999994,39.4,29.092,26.776,28.0,32.775999999999996,32.692,38.8,27.916,29.092,29.139999999999997,33.916,33.891999999999996,33.891999999999996,38.44,31.588,30.291999999999998,30.388,32.692,42.04,42.4,40.839999999999996,43.72,44.92,46.839999999999996,46.96,41.08,48.64,50.68,49.6,54.04,47.68,39.28,35.67999999999999,33.952,35.152,31.599999999999998,33.94,31.576,33.928,35.176,32.8,41.2,45.879999999999995,49.959999999999994,39.519999999999996,40.239999999999995,52.6,48.52,50.68,51.52,38.56,39.04,35.116,36.28,46.48,38.2,36.4,35.128,37.120000000000005,43.0,47.199999999999996,36.64,43.6,55.6,39.04,32.751999999999995,30.316,32.739999999999995,37.120000000000005,35.14,39.04,35.188,35.092,38.2,38.8,43.6,33.928,33.952,41.08,33.976,35.152,40.599999999999994,35.8,41.2,43.0,45.279999999999994,48.4,45.16,37.120000000000005,35.44,33.988,35.56,35.56,33.976,36.4,40.0,33.903999999999996,32.751999999999995,32.8,32.763999999999996,35.152,35.176,35.116,37.0,35.176,35.2,47.32,35.32,32.739999999999995,35.32,43.48,34.0,35.164,33.952,37.0,38.44,42.879999999999995,37.36,35.188,38.08,38.32,37.84,35.104,35.2,37.84,36.879999999999995,37.239999999999995,37.84,38.2,33.903999999999996,32.751999999999995,33.928,33.94,34.0,32.775999999999996,35.104,30.4,30.363999999999997,38.67999999999999,32.8,38.92,41.32,41.32,39.64,39.28,37.48,33.964,33.988,39.04,35.104,30.4,33.928,32.8,32.715999999999994,33.903999999999996,35.116,31.563999999999997,32.739999999999995,33.916,34.0,31.588,31.588,27.952,25.588,27.952,29.104,31.492,29.176,30.363999999999997,35.092,36.16,35.092,35.67999999999999,30.363999999999997,30.4,29.116,34.0,30.328,27.964,27.952,30.388,31.588,29.104,25.503999999999998,26.788,25.503999999999998,26.752,26.8,26.788,29.092,26.788,25.552,26.728,27.916,26.704,27.964,24.387999999999998,24.4,23.14,25.552,25.576,25.491999999999997,25.588,18.4,24.375999999999998,19.491999999999997,24.304000000000002,23.092,20.764000000000003,23.2,24.352,19.54,19.588,18.387999999999998,18.4,19.516,19.576,20.74,18.364,19.564,18.4,20.692,19.503999999999998,20.728,23.164,20.776,17.104,17.164,17.176000000000002,15.928,12.363999999999999,12.292,12.304000000000002,11.176,11.187999999999999,8.728000000000002,11.128000000000002,15.952000000000002,13.516,14.752,18.328,19.528,14.8,19.6,18.304000000000002,15.963999999999999,12.315999999999999,14.8,18.292,19.576,20.704,19.588,17.116,19.564,17.152,12.4,9.987999999999998,15.928,15.975999999999999,12.376000000000001,15.892,17.176000000000002,20.752000000000002,18.352,19.516,20.692,17.104,21.904,13.587999999999997,12.315999999999999,11.092,18.387999999999998,19.491999999999997,20.752000000000002,20.728,14.728000000000002,14.776,15.963999999999999,15.928,15.916,11.116,9.928,11.104000000000003,7.539999999999999,8.704000000000002,11.116,10.0,18.316,11.176,14.8,15.892,18.316,14.704,14.776,20.764000000000003,23.104,26.704,26.752,29.152,27.939999999999998,25.552,26.8,24.375999999999998,29.139999999999997,25.6,20.752000000000002,27.892,27.904,21.904,20.716,20.716,23.152,24.4,24.339999999999996,23.104,23.116,26.776,26.74,25.576,23.188000000000002,25.6,25.576,23.128,24.352,26.715999999999998,0.0
24.364,23.176000000000002,23.188000000000002,23.188000000000002,21.892,21.964,20.752000000000002,21.951999999999998,21.939999999999998,21.964,21.988,26.715999999999998,26.776,30.4,25.552,29.188,29.188,31.492,35.104,27.952,21.964,25.528,33.891999999999996,36.4,24.387999999999998,26.704,25.588,26.74,23.152,24.339999999999996,24.375999999999998,25.491999999999997,26.752,26.8,25.552,27.904,29.139999999999997,30.352,32.728,39.76,29.116,27.928,28.0,35.092,32.8,38.8,27.916,29.128,29.116,33.903999999999996,32.763999999999996,32.8,38.67999999999999,31.552,29.152,30.291999999999998,32.751999999999995,42.279999999999994,42.52,40.599999999999994,43.96,43.839999999999996,45.4,46.96,40.72,49.24,51.04,49.48,53.8,47.68,39.04,35.44,33.94,35.152,31.599999999999998,33.964,32.692,33.916,35.128,32.751999999999995,41.56,46.239999999999995,50.199999999999996,39.4,42.16,52.84,49.84,48.4,50.559999999999995,39.519999999999996,38.8,33.94,36.519999999999996,46.72,38.08,36.4,35.116,37.36,43.239999999999995,48.879999999999995,36.760000000000005,44.08,55.72,38.67999999999999,32.739999999999995,30.328,32.788,36.879999999999995,33.94,39.519999999999996,35.67999999999999,33.903999999999996,38.32,38.92,43.12,33.94,33.988,41.56,34.0,35.152,41.56,35.56,41.32,43.239999999999995,45.16,49.35999999999999,44.44,37.239999999999995,35.67999999999999,34.0,35.44,35.56,35.104,36.879999999999995,40.0,33.94,32.775999999999996,32.788,32.775999999999996,35.164,35.56,35.104,36.879999999999995,35.164,35.188,48.4,35.176,32.775999999999996,35.44,43.12,35.116,35.164,33.94,36.760000000000005,39.16,42.52,37.72,35.152,38.2,38.56,38.2,35.092,36.04,37.84,37.120000000000005,37.96,38.92,37.48,33.928,33.891999999999996,33.964,35.152,35.56,33.903999999999996,35.152,31.492,31.492,39.04,32.775999999999996,39.04,41.56,42.16,40.120000000000005,40.0,37.72,33.976,34.0,39.28,35.104,30.4,33.964,33.903999999999996,32.728,35.092,35.128,31.599999999999998,32.728,33.964,35.176,32.715999999999994,31.563999999999997,27.952,26.704,29.152,28.0,31.563999999999997,29.188,30.376,35.152,36.4,35.176,36.519999999999996,30.4,31.576,29.176,35.092,30.291999999999998,29.116,27.892,31.504,32.704,29.116,25.552,26.764,25.576,29.128,27.939999999999998,26.8,29.163999999999998,27.904,25.564,26.74,27.976,26.788,29.116,25.576,24.375999999999998,23.152,25.516,25.576,24.375999999999998,26.74,18.387999999999998,24.339999999999996,20.788,24.304000000000002,23.128,20.799999999999997,25.54,24.387999999999998,18.387999999999998,19.6,20.752000000000002,18.375999999999998,19.552,19.588,20.752000000000002,18.4,20.728,19.528,20.692,18.4,20.752000000000002,24.316,20.74,15.975999999999999,18.304000000000002,18.352,15.952000000000002,13.516,11.187999999999999,12.315999999999999,12.328000000000001,12.304000000000002,9.952000000000002,11.187999999999999,17.116,13.516,15.939999999999998,18.352,20.704,14.787999999999997,19.564,18.339999999999996,15.952000000000002,12.328000000000001,16.0,19.503999999999998,20.692,20.799999999999997,19.6,17.128,20.692,18.304000000000002,12.363999999999999,11.128000000000002,15.963999999999999,17.128,13.492,15.892,18.304000000000002,21.904,18.387999999999998,20.728,20.776,17.14,21.976,13.6,12.34,11.2,18.352,19.552,21.904,20.799999999999997,14.728000000000002,15.892,15.916,15.952000000000002,15.928,12.292,9.987999999999998,11.139999999999999,8.692,8.787999999999998,11.163999999999998,11.092,18.316,11.128000000000002,15.892,15.904000000000002,18.292,14.764,15.904000000000002,20.788,23.104,26.74,27.928,30.304000000000002,27.939999999999998,26.74,26.715999999999998,24.339999999999996,30.291999999999998,26.692,21.892,27.952,26.788,20.799999999999997,20.764000000000003,20.716,21.964,24.387999999999998,24.4,23.104,23.128,27.952,27.904,25.552,24.316,25.564,25.54,23.104,25.528,26.728,0.0
24.364,23.14,23.188000000000002,24.304000000000002,21.915999999999997,22.0,21.892,21.951999999999998,21.939999999999998,21.951999999999998,21.988,26.728,27.892,31.576,25.552,30.291999999999998,30.304000000000002,30.363999999999997,35.188,27.964,23.104,26.692,33.928,36.760000000000005,24.339999999999996,26.704,26.704,27.952,23.164,24.352,25.54,25.576,26.764,26.8,25.576,27.904,29.139999999999997,30.376,32.739999999999995,40.0,28.0,27.952,29.104,33.988,33.903999999999996,38.92,27.952,29.104,29.092,33.891999999999996,32.715999999999994,33.952,38.92,32.788,29.176,29.176,33.903999999999996,42.76,42.64,40.48,44.68,43.239999999999995,44.32,47.32,40.48,50.559999999999995,50.92,50.440000000000005,53.559999999999995,47.92,39.4,35.56,33.891999999999996,35.152,32.692,35.092,32.715999999999994,33.916,35.116,32.775999999999996,42.4,46.48,50.08,38.08,43.36,52.48,50.68,48.16,49.24,39.76,38.67999999999999,32.8,36.64,45.76,38.08,36.4,35.128,37.599999999999994,43.96,49.12,36.879999999999995,44.08,55.72,38.56,32.704,30.363999999999997,32.8,36.16,33.94,40.0,35.8,33.891999999999996,38.08,39.16,42.76,33.94,35.176,41.44,35.092,35.152,42.16,35.32,41.44,43.6,45.16,48.279999999999994,43.839999999999996,37.36,35.128,35.092,35.2,36.4,35.14,37.239999999999995,40.72,35.092,32.788,32.8,32.775999999999996,35.164,36.04,35.14,37.120000000000005,35.32,35.188,49.24,35.14,32.8,36.16,43.12,35.116,35.14,33.964,37.239999999999995,39.28,43.48,38.2,35.8,38.92,38.8,38.08,35.092,36.16,38.44,37.36,37.48,37.120000000000005,38.8,33.952,32.8,35.104,35.32,35.67999999999999,33.928,35.128,30.4,31.516,39.64,31.599999999999998,39.519999999999996,41.8,42.4,40.599999999999994,40.36,37.599999999999994,33.976,35.092,39.64,35.116,31.492,35.092,33.964,32.715999999999994,33.988,35.164,31.504,32.751999999999995,35.116,35.67999999999999,32.704,31.504,29.139999999999997,27.904,30.316,28.0,32.704,29.2,31.528000000000002,35.2,36.879999999999995,35.2,37.239999999999995,31.504,31.54,29.2,35.176,30.34,29.176,27.952,31.563999999999997,32.704,29.104,25.552,26.788,26.728,30.291999999999998,27.988,27.892,30.34,29.139999999999997,25.6,26.74,29.152,27.892,26.788,25.588,24.304000000000002,22.0,25.516,25.564,25.503999999999998,26.752,19.503999999999998,24.328,21.951999999999998,24.339999999999996,23.188000000000002,21.915999999999997,25.54,25.503999999999998,18.375999999999998,19.588,20.764000000000003,19.54,19.491999999999997,20.692,20.74,19.516,20.764000000000003,19.54,20.704,19.516,20.716,23.188000000000002,20.752000000000002,17.128,18.292,18.352,15.952000000000002,12.4,11.152000000000001,12.352,12.352,12.387999999999998,9.916,12.34,17.128,12.387999999999998,15.892,18.328,20.752000000000002,15.928,19.6,18.316,15.975999999999999,13.516,15.904000000000002,17.188,20.716,20.764000000000003,20.704,17.176000000000002,20.752000000000002,18.328,13.528000000000002,13.516,15.963999999999999,17.104,13.54,14.787999999999997,18.339999999999996,21.939999999999998,19.6,20.764000000000003,21.892,17.128,21.927999999999997,14.728000000000002,11.187999999999999,11.163999999999998,18.292,19.552,21.927999999999997,21.951999999999998,14.764,15.952000000000002,16.0,15.975999999999999,15.975999999999999,12.376000000000001,9.987999999999998,11.116,8.739999999999998,9.952000000000002,11.2,11.128000000000002,17.104,11.152000000000001,15.916,15.916,18.328,14.776,15.928,20.776,24.292,26.776,27.988,29.152,29.092,25.576,26.692,24.387999999999998,29.176,27.928,23.116,27.964,27.916,20.788,20.788,20.74,21.892,24.387999999999998,25.528,23.152,23.116,29.092,28.0,25.576,24.364,26.8,25.503999999999998,23.104,25.503999999999998,26.74,0.0
24.364,23.152,24.292,24.328,21.904,23.104,21.951999999999998,21.939999999999998,21.939999999999998,21.927999999999997,23.092,24.4,27.904,31.599999999999998,25.552,30.291999999999998,30.328,30.363999999999997,35.188,27.976,23.092,27.892,33.916,37.120000000000005,24.339999999999996,25.564,26.728,27.964,23.176000000000002,24.364,25.576,25.516,26.8,27.916,25.588,27.892,29.152,30.291999999999998,32.728,40.36,27.952,29.116,29.152,35.116,32.775999999999996,39.04,27.976,29.128,29.092,32.788,32.728,35.164,39.28,33.891999999999996,30.304000000000002,29.152,35.152,43.36,43.0,40.48,45.04,42.279999999999994,43.72,48.16,40.48,51.16,50.32,52.0,53.08,47.8,39.4,35.44,32.8,35.128,32.692,35.152,31.599999999999998,33.952,34.0,32.8,42.52,46.6,50.199999999999996,37.36,43.72,53.199999999999996,52.24,49.35999999999999,47.68,40.239999999999995,38.8,32.739999999999995,36.28,45.879999999999995,37.96,36.16,35.14,37.239999999999995,44.56,50.440000000000005,37.0,44.32,55.959999999999994,38.44,31.599999999999998,31.504,33.928,35.188,33.988,40.36,35.92,33.976,37.36,39.16,41.8,33.94,35.128,40.0,33.988,35.176,41.67999999999999,35.2,41.56,43.839999999999996,45.04,47.32,42.76,37.120000000000005,34.0,35.104,36.879999999999995,36.879999999999995,35.176,37.72,39.879999999999995,35.092,33.903999999999996,33.891999999999996,32.788,35.164,36.64,35.116,37.239999999999995,35.67999999999999,35.188,49.35999999999999,35.128,32.8,36.4,37.239999999999995,35.152,35.116,33.94,38.08,39.64,43.96,38.2,35.164,39.16,39.04,37.96,35.116,36.519999999999996,38.92,36.879999999999995,39.879999999999995,37.48,39.16,33.988,32.751999999999995,35.14,35.2,35.56,33.94,34.0,31.516,32.715999999999994,40.239999999999995,31.54,40.239999999999995,42.04,42.52,40.48,40.72,37.72,33.964,35.128,39.879999999999995,35.104,31.504,33.976,33.916,32.739999999999995,35.2,35.8,31.54,32.8,35.176,36.519999999999996,32.728,31.492,29.2,27.988,30.376,29.104,32.739999999999995,30.376,31.576,36.04,36.879999999999995,35.44,37.36,31.492,30.304000000000002,30.363999999999997,35.188,29.2,29.152,27.952,31.576,31.552,27.988,25.6,27.892,26.752,27.964,27.988,26.776,30.352,29.092,25.552,26.704,29.152,27.892,25.588,25.516,23.176000000000002,22.0,24.364,25.528,25.491999999999997,26.704,19.54,24.316,23.116,24.304000000000002,23.188000000000002,21.927999999999997,24.364,23.176000000000002,19.576,19.588,20.692,18.364,18.387999999999998,19.564,20.752000000000002,19.491999999999997,20.728,19.564,19.54,18.4,20.752000000000002,21.915999999999997,19.576,17.104,17.188,17.104,14.739999999999998,12.315999999999999,8.764,12.34,12.328000000000001,12.292,9.892,12.363999999999999,15.939999999999998,12.363999999999999,15.892,17.092,19.564,15.928,19.516,17.116,15.952000000000002,13.528000000000002,14.776,17.128,20.692,19.6,20.764000000000003,17.092,20.728,17.164,12.4,14.739999999999998,15.963999999999999,17.176000000000002,13.563999999999998,15.904000000000002,18.352,20.74,20.704,20.764000000000003,20.776,17.128,20.692,13.576,12.292,11.139999999999999,18.304000000000002,19.516,21.939999999999998,21.951999999999998,14.752,15.928,17.116,15.892,16.0,12.315999999999999,9.952000000000002,11.092,9.892,9.976,11.187999999999999,11.152000000000001,17.092,11.163999999999998,15.928,15.928,19.528,14.752,17.14,21.904,23.176000000000002,26.8,29.092,29.188,29.092,25.6,29.128,24.375999999999998,29.2,24.316,25.552,27.976,27.952,20.799999999999997,20.752000000000002,20.728,23.152,24.4,24.387999999999998,23.176000000000002,23.164,29.128,29.116,25.576,24.364,27.928,25.491999999999997,23.116,24.364,26.764,0.0
25.516,23.176000000000002,24.364,24.364,21.915999999999997,23.116,21.988,21.939999999999998,21.939999999999998,21.939999999999998,23.128,24.364,26.8,32.715999999999994,25.552,30.304000000000002,30.328,31.492,35.2,28.0,23.092,27.928,33.903999999999996,37.72,24.352,25.588,26.764,29.092,23.164,24.364,26.692,25.503999999999998,27.892,27.904,25.576,26.788,29.163999999999998,30.34,32.775999999999996,40.36,27.928,29.152,29.163999999999998,35.176,32.763999999999996,38.32,27.988,29.128,27.988,32.8,32.715999999999994,35.2,39.28,32.788,30.376,28.0,35.8,43.6,43.239999999999995,40.599999999999994,45.16,41.67999999999999,43.48,48.879999999999995,40.36,51.52,49.6,51.879999999999995,53.92,47.08,38.56,35.44,33.94,35.104,32.692,35.128,31.552,33.916,34.0,33.94,43.6,47.199999999999996,50.199999999999996,37.0,44.44,52.6,52.84,50.559999999999995,46.96,40.599999999999994,38.44,32.763999999999996,38.32,45.879999999999995,37.84,35.92,35.128,38.2,44.8,51.04,37.96,43.72,54.52,37.599999999999994,31.54,31.528000000000002,33.94,35.152,35.116,40.839999999999996,35.32,33.952,37.0,39.76,40.96,33.94,35.104,39.28,35.128,35.2,41.8,35.2,41.67999999999999,43.96,44.8,46.6,40.48,36.879999999999995,35.092,35.104,37.36,37.0,35.32,38.08,37.96,34.0,33.916,32.788,33.891999999999996,35.128,36.64,35.116,37.599999999999994,36.28,35.32,48.879999999999995,35.116,33.916,36.879999999999995,36.16,35.2,35.092,33.94,37.84,40.48,44.199999999999996,38.32,35.176,39.16,39.16,37.84,35.14,37.239999999999995,39.64,38.92,40.239999999999995,38.32,38.32,33.964,32.8,35.14,35.2,36.04,33.952,33.988,31.588,32.739999999999995,40.72,30.388,40.36,42.04,42.4,40.839999999999996,40.72,37.36,33.952,35.14,39.76,35.128,31.528000000000002,35.104,33.94,32.715999999999994,35.14,36.16,31.599999999999998,33.916,35.176,35.92,32.728,30.328,29.152,28.0,30.328,29.092,32.728,31.504,31.492,35.176,36.04,35.14,35.152,30.352,30.291999999999998,30.352,33.952,29.163999999999998,27.988,27.904,30.4,31.492,27.988,25.564,26.8,25.552,27.904,26.764,25.6,29.152,27.952,24.352,24.316,26.788,25.588,23.128,21.915999999999997,19.576,21.976,24.387999999999998,24.387999999999998,24.364,24.304000000000002,20.704,24.364,23.128,24.304000000000002,23.176000000000002,20.704,21.904,18.364,20.764000000000003,19.576,17.128,15.916,18.375999999999998,19.552,20.74,18.304000000000002,19.528,18.375999999999998,19.516,18.375999999999998,18.375999999999998,18.328,15.952000000000002,15.928,17.128,11.176,9.892,12.334,8.194,11.139999999999999,11.104000000000003,8.787999999999998,9.892,12.376000000000001,13.576,11.2,14.752,14.764,16.0,15.892,18.387999999999998,13.528000000000002,14.776,12.376000000000001,14.752,20.74,19.564,19.564,19.564,15.952000000000002,18.4,13.504000000000001,12.352,13.587999999999997,15.952000000000002,15.892,13.516,14.739999999999998,17.2,18.364,19.528,18.352,18.292,17.14,17.152,13.552000000000001,11.163999999999998,9.976,17.176000000000002,18.375999999999998,19.6,20.692,14.752,14.752,14.8,14.704,14.787999999999997,11.152000000000001,8.8,9.987999999999998,9.904000000000002,9.94,12.304000000000002,11.176,15.975999999999999,11.163999999999998,15.952000000000002,15.975999999999999,18.352,13.576,17.128,20.788,23.164,27.892,29.116,29.163999999999998,27.939999999999998,25.6,29.176,25.491999999999997,30.304000000000002,24.328,27.928,28.0,27.988,20.788,20.752000000000002,19.6,23.176000000000002,24.4,24.339999999999996,23.2,23.188000000000002,29.152,27.928,25.54,24.387999999999998,26.752,26.692,23.128,24.4,26.788,0.0
25.54,24.292,24.352,24.364,21.927999999999997,22.0,22.0,21.939999999999998,21.951999999999998,21.951999999999998,23.152,25.516,26.788,32.788,25.552,29.163999999999998,30.352,31.516,36.04,29.152,23.152,27.928,33.891999999999996,38.08,24.352,25.54,26.776,29.104,23.176000000000002,24.387999999999998,26.728,24.352,27.892,26.8,25.588,26.788,29.188,31.588,32.8,40.839999999999996,26.788,30.304000000000002,29.163999999999998,35.67999999999999,33.891999999999996,37.36,28.0,29.139999999999997,27.976,33.928,31.552,35.14,39.64,32.8,30.352,29.092,36.519999999999996,43.839999999999996,43.239999999999995,40.48,45.4,41.08,43.239999999999995,49.0,40.599999999999994,52.0,49.12,51.76,54.52,46.239999999999995,39.04,35.32,33.94,34.0,32.704,33.964,31.599999999999998,32.788,33.952,33.988,44.44,47.92,49.84,36.879999999999995,45.16,52.48,53.8,49.84,45.04,40.72,37.96,33.903999999999996,39.28,44.8,37.72,35.56,35.116,41.44,44.56,49.6,38.44,43.839999999999996,53.8,37.239999999999995,31.528000000000002,32.704,35.128,35.152,35.164,41.44,35.128,33.952,36.64,40.48,38.44,33.94,35.128,37.84,35.116,35.67999999999999,38.08,35.32,41.92,44.32,44.68,46.0,38.67999999999999,36.760000000000005,35.092,35.104,38.2,37.48,35.2,38.56,36.16,33.988,33.928,32.763999999999996,32.8,35.14,35.92,35.092,37.120000000000005,35.8,35.56,49.959999999999994,34.0,33.916,37.599999999999994,35.92,35.44,35.104,33.94,36.760000000000005,41.2,44.8,37.84,35.176,38.92,39.28,37.84,35.176,37.84,40.36,39.16,40.120000000000005,37.84,39.16,33.988,33.916,35.128,35.92,35.14,34.0,33.952,31.516,32.728,40.36,30.376,40.120000000000005,41.2,41.32,39.04,39.879999999999995,37.599999999999994,33.928,35.092,38.8,33.988,31.516,35.116,33.988,31.54,32.775999999999996,33.928,31.504,32.751999999999995,32.8,31.516,29.092,27.928,26.788,26.704,26.776,27.892,31.492,30.4,29.092,32.788,33.903999999999996,32.751999999999995,32.704,30.291999999999998,29.188,29.128,31.588,29.104,27.939999999999998,26.788,29.139999999999997,30.304000000000002,27.892,26.788,26.776,23.14,27.939999999999998,25.516,24.4,29.139999999999997,25.6,23.164,25.491999999999997,25.491999999999997,24.316,19.528,18.316,18.352,21.976,24.364,24.375999999999998,24.375999999999998,22.0,21.927999999999997,24.316,23.14,23.176000000000002,24.292,18.339999999999996,18.4,17.14,19.6,18.4,14.776,13.6,18.364,18.375999999999998,19.516,17.116,17.176000000000002,16.0,18.4,18.387999999999998,17.188,15.916,13.552000000000001,15.904000000000002,16.0,8.764,8.764,12.208,7.132,11.128000000000002,9.904000000000002,8.704000000000002,7.492000000000001,11.163999999999998,12.304000000000002,11.139999999999999,15.916,13.587999999999997,13.576,15.916,15.916,13.552000000000001,13.576,12.315999999999999,14.776,19.528,19.491999999999997,18.387999999999998,19.528,14.692,16.0,9.987999999999998,11.163999999999998,13.552000000000001,15.916,13.504000000000001,12.363999999999999,13.528000000000002,17.116,18.292,17.152,19.503999999999998,12.352,15.928,15.975999999999999,12.363999999999999,9.976,11.152000000000001,17.092,15.952000000000002,14.787999999999997,14.764,13.576,13.587999999999997,11.2,14.937999999999999,15.066400000000002,11.879199999999999,9.0436,10.204000000000002,10.732,10.570000000000002,11.163999999999998,12.315999999999999,14.752,9.928,15.928,15.975999999999999,15.952000000000002,12.304000000000002,17.092,19.6,23.164,26.788,26.764,27.988,26.788,25.54,26.692,24.328,27.976,21.927999999999997,25.564,24.375999999999998,25.576,20.788,20.799999999999997,19.588,21.927999999999997,24.364,24.304000000000002,23.164,23.188000000000002,29.116,26.788,26.728,24.304000000000002,26.704,23.188000000000002,23.092,24.4,26.8,0.0
