76.79,113,160.72,189.88,209.1,214.9,240,228.95,140,238.76,242.47,199.7,220.25,199.99,222.39,204.5,241.11,221.34,216.18,206.41,184.57,188.29,195.34,239.52,227.41,239.66,238.1,230.29,236.02,223.53,248.08,196.84,207.27,213.26,220.72,216.43,178.75,232.18,211.5,220.45,216.24,207.83,203.23,163.34,218.09,220.43,175.13,170,205.61,140.7,136.1,198.36,191.63,205.51,213.91,264.02,247.49,253.46,258.45,265.02,268.3,359.15,371.33,365.04,351.07,451,582,439.6,400.95,300.01,212.95,220.67,288.33,255,276.6,205.2,239.98,227.75,199,242.28,217.98,219.1,239.8,282.74,220.3,205.02,245.54,275,268.58,261.81,250,181.45,223,266.7,280.15,288.72,254,158.04,240,149.81,214.92,253.05,242.75,216.35,191.87,146.58,75.92,97.49,150,125.01,161,229,55.39,120,221.75,237.76,235.38,224.93,213.32,178,177.31,192.45,175,192.41,198.92,200.55,156.99,140.33,199.95,210.02,180.24,204.22,207.46,161.6,95.98,210.62,179.89,206.05,198.22,204.97,178.82,165.49,217.19,180.18,184,162.48,166.1,144.56,140,210.05,210.12,211.8,180.18,220,197.1,166.55,185.7,196.95,190.85,193.34,185.85,177.55,154.3,199.62,216.97,154.85,162.55,179.74,147.28,82.1,165.15,145,148.67,147.14,119.75,129.7,107,141.68,139.68,131.4,136.7,148.74,136.77,104.61,164.77,148.5,155.89,111.05,133.95,134.13,116.8,156.56,143.94,159,167.43,142.45,122.02,72.97,131,139,138.44,141.96,146.88,140.37,110,164.76,146.03,140.63,165.45,135.34,114.3,80,123.72,130,132,147.09,124,115,76.84,137.83,140,149.08,149.96,161.28,159.99,114.8,120,118.88,120.6,105,90,159.51,134.98,149.99,159,151.17,154,130,130,70.25,190,191.8,186.84,197.65,152.79,101,102.46,195,144.99,99.1,157.35,133.01,140.68,135.82,200,126.04,142.04,176.29,170,15.01,99.32,202.6,150.5,139.69,175.55,111.95,117.39,30.83,122.52,91.93,116.53,105.44,92.72,100.05,99.87,195.61,161,148,96.12,162.02,101.4,85,189.01,187,126.12,131,120.09,123.03,114.73,168.01,127.73,69.06,105,116.38,111.86,71.01,117.3,110.16,128.87,128.92,130.3,95.48
84.1,103.7,152.2,182.42,202.8,207.9,232.53,215.39,120,228.38,212.2,196.66,216.35,182.52,214.92,204.43,235.63,217.44,207.56,185.21,162.97,184,195.87,233.99,222.8,237.81,229.89,221.53,220.87,231.2,243.21,191.65,193.94,209,200.03,189.95,177.51,212.7,190.1,202.96,206.55,191.5,184.74,148.3,200.42,202.38,162.2,154.99,199.9,131.78,130.5,170.11,174.38,194.86,212.01,246.14,246,247.38,221.3,230,256.41,356.98,330.08,362.11,346.25,450.05,548.09,398.12,356.35,273.94,204.6,215,280.98,255,265.36,194,225,193.49,198.88,218.69,212.63,209.77,221.99,264.99,203.24,197.61,243,275,264,247.35,194.92,155,181.94,236,280.3,262.22,220,145.1,232.25,81,152.5,249.53,234.99,200,170.91,121.99,60.14,89.89,135.4,86.04,153,211.27,4.79,109.95,204.26,228.57,216.74,214.7,204.66,175,170.93,168.57,195.01,185.25,168.78,194.55,151.42,123.17,197.6,201.5,171.25,186.18,201.1,160.77,90,186.31,162.04,173.79,171.59,200.28,174.89,160,202.68,169.47,167.1,163.06,168.92,145.01,145.06,198.59,201.43,205.58,179.94,210,190.5,166.55,180.5,196.65,189,185,192,180,151.7,199.62,203.56,153.21,154,175.57,136.09,79.44,143.92,141.22,147.5,148.05,118.25,120,100.94,138.99,135,125.69,130.37,147.79,129.97,94.74,158.86,147.64,151.89,110.22,145.5,134.25,118.22,153.36,143.94,156,161.96,126,120.69,69.05,112.78,134,140.52,136.08,145.01,145.98,109.79,161.44,152.46,141.94,167.37,135.34,115,80.58,125,129,127.65,147.09,122.4,112.3,72.08,135.05,130,133.99,140,148.1,128.24,112.2,110,137.83,106.98,100,90,150,105,125,162.75,147.6,140.35,130,127,57.91,169.57,180,167.08,179.25,140.92,96.44,85.5,168,139.57,93.5,150.89,120.52,147.87,118.15,175.04,114.25,113.9,175.99,181.6,10,87.2,199.99,131.43,132.1,165.68,101.91,87.25,1.44,110.34,60.5,94.28,90.1,80.5,95,92.86,187,144,135,88.8,135.6,82.99,76.4,163.5,169.8,110.7,120.54,102.93,89.33,79.72,140.23,80.2,55.92,95,114.38,120,64.29,112.39,108.18,112.8,118.81,114.94,87
94.74,103.7,148.86,182.46,199.89,205,216.28,206.68,69.77,222.53,207.1,196.95,213.93,180.3,208.43,205.21,235.63,216.73,207.56,172.66,161.52,184.39,195.41,231.21,219.5,234.69,230.5,217.46,217.41,234.89,237.81,191.1,196.3,199.1,190,190.15,179.89,201.01,185.84,192.45,193.23,174.95,179.99,148.2,170,183.62,165,145.54,188.43,120.84,129,161.36,171.33,183.9,210.67,252.21,243.48,235.01,224,225.8,246.25,353.5,343.71,360,350.25,450,515.4,359.71,361.4,277.17,199.54,215.3,258,248.12,270.24,200,224.47,192.13,191.89,222.21,214.83,204.99,213.1,253.26,205.61,192.08,238.89,274.02,260.72,216.99,195.5,148.88,172.7,264.08,283,254.96,193.99,102.9,234.02,3.7,122.97,246.2,227.67,192,170.9,99.99,50.08,95.9,120,69.39,147.02,207.77,3.7,112.99,181.98,223,207.66,208,195,175,167.39,185.01,196.39,200.78,180,190.55,149.99,128.06,200.23,195.63,166.04,175.01,195.18,159.83,75,180.05,161.58,170.71,167.02,195,170.57,149.01,188.88,180.18,180.18,163.79,164.23,148.5,141,198.4,193.09,195.99,179.93,192.52,182.33,166,175.75,195.96,175.93,183.05,196.48,168.48,146.5,203.76,201.45,154.55,154,175.57,122.36,79.44,140.43,140.44,147.19,147.34,119.48,110.25,106.7,142.43,140,125,127.01,153.21,120.77,122.99,161.01,148.5,155.22,114.95,153.21,137.56,120,157.07,148.2,158.87,163.59,141.94,121.69,71.08,112.28,136.36,150,142.9,146.88,147.09,115.64,161.62,162.87,153.33,177.58,145.85,116.8,91.48,130,131.07,133.66,147.09,127,115,86.82,143.28,139.1,124.1,139.65,151.01,147.72,111.2,115.01,125.1,111.36,105,106.84,155.41,107,132.09,169.84,148.5,140.35,142.95,128,67.75,160.91,174.78,161.92,178.65,149,93.5,82.5,147.79,139.5,91.5,152.63,118.69,148.69,112.35,160,113.25,118.43,176.43,181.6,19.28,85.7,200,131.43,138.7,165.17,99.5,76.23,3,120,58.18,84.99,90.1,83.2,91,99.63,185.37,140.95,134.9,88.8,131.79,81.49,77.3,163.01,154,104.57,115.99,99.59,81.67,75,120.45,72.51,50.65,77.04,110.96,99.99,59.3,95.23,101.55,105.16,104.67,106.13,84
96.8,110.52,142.04,179.59,197.34,204.43,211.94,185,69.77,216.01,207,197.42,213.93,180.66,200,195.02,235.16,216.73,206.96,172.01,161.8,191.05,186.29,230.63,216.53,233.16,231,211.88,212.19,221.86,221.57,190.02,195,192.68,179.85,189,178.95,199.46,182.44,188.05,180.14,174.5,171,117.92,162.9,162.9,155.2,133.89,180.49,120.84,130.16,147.1,160,177.89,208.12,240.3,240.28,247.28,221.88,221.5,225.9,349.15,309.97,365.04,338.54,447.48,460,356.74,345.92,270,199.54,252.95,221.1,247.63,270.68,200,212.46,188.1,193,218.5,197.99,197.54,215.3,250.08,220,175.1,219.55,257.78,260,197.82,194.92,164.39,172.7,266.7,284.13,217.9,186.38,82,230,3.7,90,242.85,208,195.19,167.65,89.99,25.21,63.15,106.17,60.24,145,207,3.7,130.04,180.1,215,200.62,200.09,191,172.94,150.74,190.45,196.01,200.78,179,181,152,116.87,199.15,186.52,163.98,166.04,187.55,143.72,45.35,169,161.57,167.3,163.7,190.07,167.45,141.98,187.91,169.47,180.18,155,163.29,144,133.49,191.62,184.07,180,174.91,180.19,178.37,166.55,174,185,170.03,174,190.92,165.16,149.1,204.02,201.32,155.4,157.18,173.44,117.66,80,130,135.73,147.19,142.08,118.75,109.01,102.7,142.43,143.55,125,121.4,151,122.99,125.1,163.58,149.95,155.89,115.55,160,139.15,125.43,157.07,150,158.97,164,142.94,122.32,84,111.78,135.86,153.58,143.11,145.52,149.25,117.47,161.62,165,159.21,177.58,148.02,120.12,95,140.65,140,127.65,145.5,135.01,121,79.01,143.95,144.88,124.1,144.99,157.1,136.1,111.2,120,121.1,125,106.98,120,159.92,105,160,184.84,160.6,150,199.99,129,68,145,175.19,165,179,146.78,91.5,80.5,142.14,138.57,82.42,153.14,118,148.93,108.6,161.25,113,111,176.68,180.1,30.1,85.7,200,131.43,139.06,163.01,99,73.05,15,120,48.9,70.2,90.1,83.53,85.11,99.05,180,139.89,134.9,91.24,125.61,88,78.94,162.38,150.14,109.11,114.68,97.17,80,73.51,112.27,59.52,50.65,74.4,107.99,84.32,52.9,89.3,88.65,94.26,100.65,101.03,80.9
97.8,115.87,127.38,163.2,195.6,196.84,207.05,169.52,57.96,206.01,206.8,197.42,213.75,180.3,203.09,191.9,234.03,215.42,180.3,163.11,161.1,189.99,184.49,229.4,216.31,229.47,226.6,193.61,206.99,214.01,207.22,191.09,193.94,189.95,179.95,174.9,178.85,190.15,179.41,183.44,177.45,174.55,168.39,70,160,162.68,143.25,138.88,159.9,120.84,129.11,141.6,144.82,167.38,210,237.5,239.9,247.08,220,221.99,208.32,324.09,316.3,362.11,350,426.46,449.9,368.98,320.93,274.4,195.15,225.18,215.3,247.14,275.08,195.5,211.88,187.77,190,215.85,194.75,196.8,215.36,246.38,200,182.89,216.88,248.01,256.39,188.44,188.3,152.17,172.4,268,283.67,226.7,180,20,221.01,3.7,62.75,244.81,201.18,193.64,157.38,42.97,11,45,89.61,38.08,104,204.45,3.7,116.95,173.76,205.53,193.22,197.05,186,166.35,140.4,184.45,183.33,200.11,161.19,164.03,148,110.68,191.92,185,161.4,164.99,167,138.5,15,160.7,160.99,165.04,161.18,180.18,164.67,101.4,177,162.04,157.55,154.99,159.33,141.7,123.78,188.59,190.14,175.5,172,172.5,171,164.99,175.75,173.8,163.54,161.93,182.03,164.22,148,202.54,200.58,153,150,160.22,105,77.49,121.58,130.25,140.62,129.7,116.75,97,100.4,140,136.01,119.52,116,144.96,114.2,117.6,163.58,148.5,148.1,115.95,150.56,138.71,125.43,153,150.41,153.06,162.16,143.06,122.14,84,104.76,130.6,151.29,137.09,133.11,147.01,114.99,155.13,160.04,155.13,168.18,141.01,120.12,103,144.78,146.63,129,136.01,128.43,120.99,76.57,134.1,125.25,124.1,126.2,143.03,119.12,109.76,119,113.5,123.6,105,117.99,151.66,92.92,159.06,185.04,150,143.1,192,129,68,139.99,172.59,159.5,175.08,139.64,80,65.16,137.16,130.77,53.94,138.93,121.04,140.1,100.2,135,109.68,109.21,176.09,154.69,30.1,84.92,196,126,127.2,150,96.28,64,13.07,115,39.03,53.43,89.06,80.5,72.72,88,169.31,134.69,129.5,91.42,115,90,75.48,155.3,144.9,110.8,113.54,93.67,71.42,70.3,105.14,50,48.37,68.69,105,72.6,15,88.71,84.8,94.9,93,100.5,83.6
98.52,109.5,112.87,157.3,200,189.89,210.11,162.8,14,200.99,206.8,199.6,213.89,182.52,213.98,196.92,229.11,212.24,179.64,160.69,160,191.5,190,230.5,219.89,229.17,225,203.42,181.97,209.03,193.81,171.89,193.09,189.94,174.54,170.47,172.59,186.03,178.62,188.1,184.55,172.54,166.79,93.07,156.11,162.52,138.17,131.82,154.09,110.3,125.52,125.52,140,170,195,232.28,239.5,209.14,218.97,220.98,204.15,319.58,331.91,311,338.54,382.72,449.6,393.13,320,271.99,196.27,223.47,214.8,253.67,273.2,204.9,225,187.07,186.8,216.06,199.86,202.6,212.92,232.84,199.69,174.9,210.1,241.11,251.74,184.6,184.94,133.67,170,269.38,279.27,205.57,172.3,7,186.4,1.03,55.1,241.58,196,191,151.11,40.32,3.7,60.58,75,8.99,101,201.98,1.17,108.24,170,205,190.96,196.3,186,159.69,131.7,168.57,195.54,201.16,160.25,160,148,93.26,183.94,176.22,154.4,163.98,165.5,136.59,1.03,160.32,161,167.28,157.14,174,161.55,103.7,177.68,160.94,156.94,152.5,150,138.46,121.59,180,180.18,173,171.85,172.44,158.2,160,171.25,164.99,160.54,158.5,171.8,159,101,197.62,194,144.17,151.7,159.81,99.12,63.74,117.77,127.05,134.86,127.05,112.7,77.1,87.55,132,132.86,103.2,110.6,140.25,112.7,99.16,158.86,130,134.8,114.99,143.3,134.25,119.06,145,151.86,152.96,159.8,143.06,122.02,78.09,95,120,153.29,137.19,128,145.47,104.03,148,150.99,157.93,162.76,135.95,120.12,104.48,142.01,147.13,126,130,126.1,120.1,86.4,128,124.17,122,122.5,127.6,119.12,103.01,119,106.65,106.98,99,130,133.4,78.1,140.9,180.19,140.35,140.35,193.66,128,68,132.9,160.1,156.8,148.6,130,50,39.31,121.24,129.77,50.1,129.99,119.58,123.35,99.5,135.97,110,108,172.5,144.09,30,61.01,192.83,124.5,126,138.7,95.7,60.56,1.29,102.2,21.01,40,86,80,74.87,96.08,165,130,128.5,92.69,113,88,75.44,155.01,145,105.99,111.94,92,58.4,70.1,102.05,47.83,48.61,64.22,105,58.7,4.11,89.3,85.31,93.83,90.1,93.66,84.6
114.5,115.87,126.8,157.3,206.07,202.17,220.21,161.73,92.52,223,212,200.2,220.14,200.34,218.63,201.02,235.01,218,184.2,164.05,162.97,193.9,194,231.77,226,234.18,229.5,215.01,182.25,220,195.13,190.96,201.53,200,179.55,173.95,172.18,190.15,184.1,189.95,195.98,176.99,171.56,104.77,162.68,163.1,135.39,154.68,154,111.99,128.6,141.6,141.5,180,178.3,240,239.6,209.14,253.79,221.99,206.64,336.53,355.77,343.5,339.61,400,514.31,425.09,319.6,274.73,204.4,225.55,214.48,253.67,265.1,205.1,239.53,188.85,186.8,235.51,230.01,216,232.58,251.07,201.39,173.75,208.55,236,243.6,175.7,179.76,126.68,138.83,267.81,275.88,200,172.3,7,184.67,1.03,62.6,240.24,200.47,190,155.01,65.84,15,80,61,6,101.77,201.98,1.17,102,170.56,207.26,191.35,197.13,195,145,117.77,161.88,195.5,200.78,157.24,150.5,145.23,113.6,190.63,179.37,155.11,163.98,166,147.92,1.03,160.5,161.6,168.28,157.14,180.18,159.33,133.19,175.01,159.22,155,154.38,147.54,126.04,120,169,180.18,171.1,176.23,176,155.6,153.51,169,164.07,160.23,154.37,171.8,166,65.34,196.73,202.56,148,152.11,159.81,95.17,50,110.44,126.36,133.04,124.55,111.7,65.71,78.75,130.92,131.4,96.23,100.41,134.63,109.25,91.2,152.73,128,124.43,113.51,134.19,129.5,117.54,142.31,152.37,147.23,155,143.15,120.84,75.49,95,123.71,149.61,137.29,120,139.97,98.97,127.46,140.99,153.6,160.52,132.91,120,101.98,140.13,147.39,126,125,124,115,102.8,126,121,124.1,123.1,124.69,118.25,91.15,115,105,104.14,98.6,137.07,120,71.03,140,170.07,140.07,133.1,199.99,128,68,136.94,160,156.25,149.7,119.77,23.77,19.9,121.19,129.77,48.42,125,118.17,120.83,98.5,156.1,111.25,109.21,165.05,140,34.18,84.58,194.59,126,127.2,138.7,96.6,50.1,1.29,98.34,21.01,36.18,86,80.5,81.57,99.88,171.43,130.11,129.5,93.5,112.38,87.95,75.54,155.3,150.41,105.99,113.6,94.25,58.4,70.1,109.63,54.7,54.21,70.32,107.79,55.2,4.11,96.5,88.9,99.39,90.26,105.25,85.2
149.97,159.79,148.49,163.78,211.23,222.31,243.84,189.9,159.9,256.01,242.47,227.49,229.57,209.07,231.67,222.87,248.63,231.78,217.64,202.51,184.67,204.99,214.95,240,231.02,237.92,237,237.45,221.53,229,240.67,216.88,238.01,224.15,196.31,178.28,179.25,206.36,211.47,219,215.77,206.96,194.89,123.9,194.99,188.87,160.84,160,156.84,129.1,136.6,163.14,160,205.72,190.1,260.68,259.9,229.9,280.56,258.46,225,345,380.94,385.63,385.16,450,603.08,518.42,387.01,299.99,215,260.01,214.8,253.67,272.77,227,245.54,195.13,189.13,248.18,245.47,219.05,243.62,276.28,232.42,194.83,203.77,246.53,228.78,175.65,184.94,93.69,129.99,276.98,274.27,198.94,170.7,14,217.1,1.03,111,231.32,221.2,201.55,170.5,107.71,66.2,63.15,55.11,7,123.67,201.42,1.17,112.99,180,223,206.49,217.63,202.11,138,95.05,155.01,195.5,200,159,150.05,145.23,149.4,202.01,193.58,157.37,165.68,164.99,162.02,1.17,160.99,169,171.71,162.1,190,164.84,141.98,180.18,160.01,156,161.07,146.54,130,139.54,183.98,185,174,181.06,180,160.9,160,168.05,173.1,162.04,156,196.33,180.8,146.5,200.23,204.58,145.99,162.55,160,97.14,70,115.37,127.05,132.66,124.42,117.05,66.47,74.25,132,131.2,94.9,99.78,134.02,110.3,91.55,148.74,127.95,122.09,112.55,132.25,129.5,116.62,144.25,154.01,148.45,143.06,143.15,120.94,76.92,91.27,125.69,140.42,135.77,115.7,139.87,91.47,125.56,134,151.64,159.27,120.51,116.9,99.98,147.39,149.65,129,125,126.1,113,107.09,129.1,127.3,136.01,136.99,129.18,118.25,90.4,113.1,106.65,102.2,100,139.32,121.87,25.09,137.83,170,143.98,133.1,200,129.17,85.3,143.86,169.86,156.68,157.68,120.77,30,21.09,129.48,133.16,53.02,130,121,135,102.07,176.38,112.25,111,168,141.32,51.32,99.4,189.54,126,138.2,158.54,99.08,54.05,1.44,110.11,37.1,50.56,92.89,90.1,94,105,187,144,134.99,100,132.64,94.03,83.32,168.41,173.9,121.01,122.04,103.23,70.3,72.84,119,78.25,65,76.68,114.38,64.3,59.3,116.89,105.97,119.13,107.74,124.35,105.78
177.22,194.25,175.06,184.94,225,273.44,260,206.68,207.9,286.4,260,255,259.45,225.61,267.03,257.45,264.21,254.81,238.1,215.51,206.15,227.41,239.49,265,239.1,243.97,244,249.2,247,261.5,253.8,245.01,266.9,237.72,218.63,223.01,225.51,235.78,240,249.12,238,226.8,212.52,164.59,221.98,224,210.93,210.18,190,168,200,218.51,203.81,230,203.79,277.71,299,275.76,300,282.49,258.62,350,392.91,405.78,435.08,472.5,651,549.73,415.64,310.8,284.41,290,219,277.8,252.84,237.09,275.31,230,198.8,264.11,245.7,230,242.9,283.62,262.5,220,241.14,245.54,235.99,187.94,194.92,172.65,167.02,280,285.4,201.56,183.94,101.4,238.04,3.7,152.6,250.96,219.28,230.19,196.21,138.49,99.9,67.8,64,33.06,154.69,206.43,3.7,165.01,207,229.13,223.86,230,204.84,164.25,128.27,161,197.78,199.45,170.1,156.41,155.11,180,205.4,209.78,166.04,186.18,195.18,206.38,10.09,163.9,186.56,179.94,164.54,214.92,171.58,149.9,180.18,160.01,165.44,162.08,147.54,143.5,146,190.99,195.44,177.93,217.65,192.02,177.4,163.55,169.55,178.3,165.75,165.57,204.81,173.47,161,204.8,209.62,145,162.55,166.62,102.5,90,120.02,127.05,134.86,124.32,121.9,77.1,77,134.64,131.2,92.07,99.36,124.99,118.26,114,143.83,126.95,142,108.01,130,134.13,118.22,149,162.69,140,145,143.06,122.02,90.56,100,133.75,137.47,136.08,110.1,146.48,102.06,125.12,126.17,140.83,151.17,119,120.12,108.17,148,152.13,131.04,124.99,142.57,115,110.62,139.1,146.99,149.08,149.94,144.81,120,96.68,120,106.65,99.67,105,150,150.4,57.25,175,182.74,148,145.99,203.12,137,110,180.31,174.78,158.8,176.12,129.98,68.1,80,143.2,140,76,148.8,119.14,157,116.04,193.92,130.21,131.48,173.01,150,58.73,145.07,201.1,133.58,148.43,166.7,115.2,64,34.16,123.1,58.57,79.38,107.42,105,128.6,149.34,199.24,178.69,148.89,118.64,163.03,104.03,95.23,201.4,188,130,147.71,133.78,90,113.38,153.72,137.7,115,98.59,112.38,75,88,136.46,125.08,132.96,137.31,133.31,131.31
187.52,198,180,178.99,250.34,278.36,250,210,240,294.98,261.97,261.38,262.95,233.65,261.41,265.36,285.68,272.22,259.81,239.38,214.7,245.27,244.31,297.33,248.53,248.76,249.01,255.38,263.03,263.39,260,253,267.88,245.68,233.34,226.5,240,239.42,249.49,257.28,248.01,241.18,231.55,181.92,248.71,238.26,225,238.07,200,196.85,218.1,227.92,215,236.86,220.36,300,300.7,300,318.73,314.01,284.24,358.05,410,409.3,454.28,500,700,605,443.75,350,290.96,362.02,265.32,297.01,261.55,270.6,286.52,285.02,238.93,276.88,256.37,243.05,248.18,295.31,292.24,260.68,255,248.18,258.08,234.06,267.64,248.14,203.12,284.61,290.21,228.93,193.5,165.8,260.56,114,239.91,262,242.36,245.22,228.35,178.76,180.51,95.9,87.85,66.94,178.07,209.61,18.94,198.65,231.76,241.55,235.17,240.34,218.19,175,164.06,163.94,205.19,199,191.45,198.55,205.61,209.78,211.99,215.95,174.16,200.01,220,225,155.99,200,222,212.45,182,225.63,201,166.54,214.94,162.54,185,194.85,168.5,161.65,183.02,212.6,220,205.67,230.65,211.19,197.71,169.76,200,196.34,187.96,186,210.98,196.39,185.31,222.12,220,157.07,193.5,180,119.94,116.5,138.71,130.75,147.6,127.1,129.7,92.99,91.05,142.43,133.43,99.05,114.7,138.91,140,128.3,146,130,156.5,115.55,145.5,138.51,122,158.18,175.87,153.16,143.06,149.99,122.78,101.7,100,148.3,140.42,142.9,110.99,160,119.57,127.56,136.01,151.74,159.61,133.01,142.78,117.48,153.33,161.57,151.56,140,150,147.32,120.28,153.15,152.46,153.15,158.22,164.34,155.93,115.2,167.21,112.8,109,137.83,167.6,169.66,74,207.9,206.4,204.86,155.36,214.69,179.99,130,213.86,197.65,179.94,210,141.98,95.5,126.56,197.75,213.95,98.3,158.29,160.1,186,175.86,206.32,170,175.01,194.84,181.01,100,156.31,206.34,173.72,180.99,180.54,158.01,117.26,116,140,125.71,115.81,130.54,150,180.85,177,215,250,211.92,185,210,153.75,153.91,241.48,200.3,135.1,199.04,186.3,133.11,125.05,174.62,146.21,117,102.59,120,115.72,121.99,150.16,134.81,147,151,135.31,133.41
189.26,208.38,153.77,156.12,241.93,251.71,243.84,210,230.82,267.45,262.66,253.1,252.46,235.01,243.62,257.13,277.01,259.29,254.21,220.63,214.68,227.75,249,274.98,256.36,250,248.35,250,259.94,268.65,252.22,251.87,270.09,240,227.66,225,246.43,236.47,240,245.1,235.01,221.31,220,205.01,229.02,247.99,236.73,268.12,192.2,204,225,237,221.7,244.08,215.74,292.32,297.01,350,346,315.87,297,360.46,400.08,400,470.01,475,654.91,560,430.01,397.02,292.91,389.9,281.96,311.71,275.86,295.92,290.19,280.46,250,287.57,278.9,249.3,270,300,290,285,288.86,260.79,275,280,300,293.78,273.6,294.54,300.97,277.47,268.3,248.58,294.88,227.91,270.2,280.04,254,272.31,235.99,205.81,191.54,196,149.17,105.6,223.61,209.97,119.99,224.95,275.71,265.01,254.07,254.48,250.01,212,211.62,206.01,211.96,210,213,210,218.34,223.76,226.82,230,216.37,212.97,227.22,240.04,218.26,229.74,245.39,228.27,220.43,226.87,219.32,220.43,210.07,194.3,208.46,199.8,199.8,209,214.94,238,240,247.81,238.97,221.83,209.24,210,214.97,227.46,212.36,200.97,220.46,214,205.98,238.15,237.76,178.91,202.37,189.38,151.5,160.28,160.01,146.13,172.42,142.38,157.64,119.73,124.15,165.02,160.56,123.2,139.81,146.15,152,160,164.77,149.95,166.62,151.81,165.87,161.09,153.21,175,196.89,174.63,145,175,164.32,141.62,110.05,167.9,151.11,148.6,130,178.29,150.84,160,154.35,160.14,175,153.33,148,152.16,159.43,170,168,155.01,160.11,167.7,163.95,166.5,164.24,166.5,170,176.7,170,183.1,179.83,161.03,149.89,170.71,197.32,186.49,145,223.5,235.51,220.78,203.12,224.01,220,210.87,239.01,221.51,220,230.01,194.65,163.9,204.88,223.95,243.94,155.96,200,234.67,250.19,193.67,225.03,205.19,215,210,201.76,141.52,182.6,248.8,189.76,187.93,250,182.17,157.04,148.16,218.6,150.81,174.88,180,200,218.65,220.06,270,280,240,216,240,182.23,202.94,270,246,188.6,202.07,190,167.76,148.9,205,162.01,136.74,122.96,172.76,140.67,130.37,180.01,153.32,138.02,138.3,132.96,130.96
190.81,209.1,141.94,148.65,218.95,229.96,243.84,209.37,214.02,242.23,245,222.79,230.1,225.61,227.85,248.2,257.64,240,222.26,209.01,209.57,212,247.3,250,242,243.97,237,238.88,259.94,266.01,240,226.04,267.97,225.01,223.58,223.01,235.02,227.89,235,240.89,226.8,216,214.89,205.01,222.85,238.26,226.3,237.8,178.03,204.79,223.31,227.34,211.8,223.11,210.4,278.29,300,350,324.09,294.01,279.99,350,390.2,390.51,470.01,450,651,549.73,408.29,403.97,282.72,351.1,280.01,304.19,260.63,259.29,282.5,259.92,248.52,261.44,256,245,250,281.86,288.72,275.12,283,263.45,282.69,283.28,319.32,300,284.03,298.06,300.69,277.1,266.75,252.08,294.88,260,267.81,282.26,259,265.46,237.29,200,189.59,219.69,160.2,147.02,220.44,215.35,173.15,257.04,264.93,270.01,254.94,267.85,254.97,232.01,227,217.2,223.5,218,225.14,231.47,229,238.35,250.44,236.96,220,227.49,229,241.87,226.18,247.03,265.88,237.72,236.21,218.03,228.11,227.9,215,220.3,214,218,214.57,227.98,224.97,250.2,247.51,262.6,256.46,236.92,241.5,241.89,235.8,228.81,211.98,210.24,216.9,233.22,222.8,238.4,242.27,180.03,210.44,196.4,176,206,187.56,180.03,195.66,172.23,185.25,154.56,143.97,181,171.09,131.2,156,154.7,167.29,177.16,171.09,163.58,174.5,169,169.12,175.56,171.09,191.39,201.6,186.31,163.85,184.01,176.16,166.03,112.48,180,154.35,151.06,139.13,215,168.64,164.2,160.74,164.2,178.09,156.93,149.29,165,165.09,180,176,165.01,164,180,170.81,170.36,170.17,171.68,176.05,182.78,179.32,197.4,194.25,180.03,168,189.33,230.18,230,182.66,250,250,236.79,209.26,243.86,242.82,225,253.07,237,227,250,205.27,206.8,250,277,261.67,189.15,250,250,300,252,240.01,212,240,215.25,202.28,167.5,202.28,235.1,188.54,185.68,239.64,178.5,160,156.82,208.05,164,203.74,200,218,188.89,232.99,265,260,211.92,220,210,190.01,214.83,220,223.94,188.6,197.02,202,154.99,144.96,192.4,155.58,125.04,115,136.21,134.8,138.22,155,127.7,111.97,131.37,128.92,131.31
