"","x"
"238",25.5125559254158
"239",8.74076148568443
"240",0.7852304969554
"241",2.39030319317973
"242",0.275325036644818
"243",0
"244",0
"245",0
"246",0
"247",2.68684259563714
"248",14.3982142600373
"249",74.5457690570392
"250",124.280003096822
"251",129.984878148056
"252",96.8877059247229
"253",147.56710157601
"254",113.023938651448
"255",117.467688299932
"256",125.999173413043
"257",93.8119414581804
"258",59.6712255005995
"259",46.4065874480885
"260",55.4794255991347
"261",51.8716893937059
"262",40.3495358250727
"263",8.67987084907451
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",2.98163225868274
"272",14.9091061477133
"273",43.7131099520268
"274",85.0819339338552
"275",108.403540981823
"276",75.3376284038335
"277",122.130252696992
"278",126.498569152267
"279",144.241762192989
"280",86.666933311418
"281",67.8996188767289
"282",74.5729579035952
"283",48.8782237037704
"284",22.1245056759475
"285",4.07273313374309
"286",0
"287",0
"288",0
"289",2.65599341604304
"290",0.20848354507742
"291",0
"292",0
"293",0
"294",0
"295",0.83724425097399
"296",1.08579893248948
"297",0.438310832023135
"298",0
"299",9.5944121908669
"300",11.140937728178
"301",0
"302",1.82906048260348
"303",9.64848067504126
"304",4.77755091700596
"305",3.98057466828411
"306",1.80892536195634
"307",0
"308",0
"309",0
"310",0
"311",0
"312",1.65744426577792
"313",4.86899269935927
"314",2.03408111916283
"315",0.787874186985855
"316",0.400533848787855
"317",0.242274067940731
"318",0.196497830368223
"319",1.20864801240892
"320",1.36477640174091
"321",0.580820537394561
"322",0
"323",7.42021624766492
"324",9.71576751824961
"325",0
"326",1.91340399866675
"327",8.80232564165984
"328",4.5497719113189
"329",4.82685918495231
"330",1.48685385020709
"331",0
"332",0
"333",0
"334",0
"335",0
"336",1.37546578202626
"337",0
"338",0
"339",0
"340",0.389581062330852
"341",2.18188858295331
"342",2.98720533893868
"343",5.89167878786998
"344",38.3515603451328
"345",94.8227178232609
"346",118.644865431463
"347",151.054475613396
"348",84.5283441649563
"349",134.921856670776
"350",116.465631208814
"351",142.589770874971
"352",136.737803973713
"353",98.7710010090986
"354",91.7102612187427
"355",89.772158533444
"356",83.4344332516758
"357",45.0934376248279
"358",31.6931291942439
"359",18.647415716752
"360",3.41734992870362
"361",4.40896475375045
"362",0
"363",0
"364",0
"365",0
"366",0
"367",9.77714752865026
"368",39.2046152877029
"369",100.29003544996
"370",151.297087649567
"371",168.943397664415
"372",75.6976886979296
"373",153.385521760936
"374",118.05872800917
"375",106.960255580151
"376",140.123653719259
"377",125.79655602158
"378",83.3560818736048
"379",74.9630338733696
"380",55.6420138966369
"381",26.2731150702488
"382",14.4309336937362
"383",3.33843762794109
"384",0
"385",2.12687194859844
"386",0
"387",0
"388",0
"389",0
"390",0
"391",4.54141615758233
"392",15.4766461731866
"393",73.1090420400031
"394",125.057233080815
"395",135.006456606425
"396",147.45481377563
"397",122.673171412723
"398",109.122438639049
"399",112.250266452651
"400",161.670842378916
"401",117.087308285305
"402",92.7825321209346
"403",82.1840480395333
"404",90.6067663241006
"405",53.345117253642
"406",21.9979523834265
"407",10.677742470593
"408",0.75341691670594
"409",2.2844213196325
"410",0.246824737349891
"411",0
"412",0
"413",0
"414",0
"415",2.68766227112388
"416",13.1946117694705
"417",67.0360387311618
"418",119.512105292165
"419",163.118875723642
"420",92.1511377025448
"421",132.034347656496
